,Baseline_RT,Baseline_TTL,RI_RT,RI_False_Alarms,Shifting_Congruent_RT,Shifting_Congruent_Accuracy,Shifting_Congruent_FA,Shifting_1_Shifting_Incongruent_RT,Shifting_Incongruent_Accuracy,Shifting_Incongruent_FA,Total_Errors,CogInhib_Incongruent_Accuracy,CogInhib_Incongruent_RT,Conflict_Resolution_Accuracy,Conflict_Resolution_RT,WM_Hits,WM_FA,WM_PR,Min_moves_exit,n_Attempts,WM_Return_Efficiency
84,0.1645470071912064,0.10382888656467941,0.5873378464960276,0.25250383632473816,0.01107047773760927,0.8367025180724157,0.17047066078705375,,0.17456562425150932,0.22745281805976314,0.11141646787533993,0.8869564848417444,0.007920611259610693,0.7855824076464291,0.7955589462896865,,0.2468788536809131,0.24687885368091234,1.0,,0.22852766757534607
85,0.3153962775137143,0.16445881852862845,0.07160662158097805,0.1311643390263375,0.20021017190508958,0.932569762799885,,,0.18026237269037196,0.17047066078705375,0.17047066078705375,0.939723420377405,0.0256085220096383,0.6628429651369714,0.5675068508363745,0.3506166628202075,0.5957402570158619,0.4882151720443728,1.0,0.3506166628202075,0.36615153866239714
86,0.8497937156047248,0.48364376045043556,0.30685767405708114,0.9092411361220595,0.11571952035105121,0.6702154703015877,0.41076154008891097,,0.34768226254623125,0.35173433547484173,0.22937310105431463,0.9497134787703313,0.11422720623120758,0.5416269840668042,0.5325280044714025,0.1802623726903718,0.31384261885542314,0.4795788182063171,1.0,0.5542464192444302,0.20040765441758954
87,0.2659845153821326,0.2022549758183488,0.674440252057202,0.07039075006308143,0.4711764900969423,0.9082879493275392,,,0.45847612103546287,0.5542464192444302,0.5542464192444302,0.6530526595085961,0.31508441765929174,1.0,0.7993322415323709,0.3506166628202075,0.18026237269037185,0.4268691026240553,1.0,0.3506166628202075,0.25737563943472985
88,0.2942385081276272,0.4643955028830883,0.09037713734612961,0.5384329193155386,0.8037337854264301,0.30643139647756623,,,0.4005878762627523,0.24997731217651836,0.24997731217651836,0.7214592268918228,0.06132876435720736,1.0,0.9621901684433224,0.3506166628202075,0.11554994667742298,0.49571549208444365,1.0,0.4879284925933052,0.1490270071806675
89,0.515117271986002,0.800025284465334,0.1634692682530142,0.9748460959580829,0.15920802497883768,0.9461586016282231,,,0.3506166628202075,,,0.5179842993328789,0.04720386593107411,1.0,0.676309970016369,,0.378953604251155,0.378953604251155,1.0,,0.362874702865305
90,0.5621729179076069,0.9892394589642411,0.024099901898672338,0.936090376313734,0.0001522539941620522,0.5234929447337515,,,0.29325053501339715,0.09497649243577515,0.09497649243577515,0.638863308873356,0.12340053050771493,1.0,0.4753839887692686,0.6348669668136997,0.924385569197581,0.5521599366860195,1.0,0.5542464192444302,0.7462023139757512
91,0.4051579141801378,0.07336795558405175,0.32089603358480734,0.08281704904962431,0.2065413140047468,0.8554787955998955,0.3506166628202075,,0.11064705334133931,0.07960201245519757,0.03314550026377367,0.7030534528880669,0.12428716030339504,1.0,0.8949622086956808,0.3506166628202074,0.780212988626449,0.2469923542693263,1.0,0.3506166628202075,0.7265394393010101
92,0.2326061442003721,0.07545293001792121,0.07484028078034595,0.2648664950467252,0.000619829891377459,0.9746134394798716,0.5542464192444302,,0.7498749486202824,0.3346217265404886,0.3230982532751451,0.7219724120754729,0.00809804109385547,0.6628429651369714,0.3985725122979973,,0.6271756805306024,0.6271756805306028,1.0,,0.72084808255063
93,0.9007794428671949,0.30983263585032206,0.09738389414822643,0.1873182614800909,0.21029193506018612,0.7754864348324427,0.3506166628202075,,0.10096833034259563,0.1373936240819284,0.1620404482908265,0.9989478349942978,0.5796448342000547,0.6628429651369714,0.8500397835817858,,1.0,1.0,1.0,,1.0
94,0.15174899379783532,0.27412742186803524,0.06448359334730917,0.5075323519921706,0.03217819125199765,0.9909363656774022,0.3506166628202075,,0.802620345310409,1.0,0.69386818517744,0.8619021210221918,0.1575040065996992,1.0,0.7612734265041695,0.4966153434087458,0.2875120099041943,0.9408448143573068,1.0,0.5542464192444302,0.752922252086149
95,0.6099315175696491,0.12015371514810146,0.5527972427987173,0.06634082112408847,0.6589763650713222,0.7983781613337998,,,0.24248717312689239,0.232723375293122,0.232723375293122,0.7144512763562194,0.4629488745434477,0.6628429651369714,0.5428702471948913,,0.17729848698997003,0.17729848698996942,1.0,,0.17549944935850195
96,0.05018984763153436,0.05170085492629566,0.0013524535350864157,0.460774922499266,0.007827759700419655,0.9703206930305787,,,0.18464558225262218,0.22745281805976314,0.22745281805976314,0.9029954066141361,0.011756053782994153,1.0,0.5418177137545928,0.5771348237094831,0.7320391042998411,0.41987408201406984,1.0,0.3506166628202075,0.8677954520924469
97,0.9214053869301476,0.4181740683289435,0.15145948533170622,0.14260275837739084,0.21203927454011554,0.7182147921591506,,,0.7181731175791668,0.6639837954625734,0.6639837954625734,0.9644546783788853,0.18220482185571377,0.6628429651369714,0.7703632259577372,,0.15953334847557182,0.15953334847557157,1.0,,0.17006071019571095
98,0.19759635506744627,0.08000327429377398,0.1379197283416689,0.36002524967387506,0.1609463135543181,0.7140032230003615,0.1958511309182249,,0.3409093066746473,1.0,0.2946629080344193,0.4895955440260018,0.0564006457239723,1.0,0.8892658989318919,0.3506166628202075,0.38054039448579446,0.6658156564946354,1.0,1.0,0.2537597356039688
99,0.25851144792646835,0.12412536177183113,0.07391123460037972,0.3010252786892347,0.07950837512354246,0.706715280007003,,,0.17018439543394773,0.21412504160971302,0.21412504160971302,0.8397063083096983,0.0007216343983637415,0.7855824076464291,0.44082506312953773,0.24837035244951122,0.15901753251649095,0.3658902033141652,1.0,0.3506166628202075,0.16534103359143026
100,0.11162779080537401,0.24324138854831576,0.006000932752757888,0.6910854448436485,0.001823402711657007,0.5342134025355482,0.3506166628202075,,0.7346705492329894,0.512508356508101,0.7705263981293219,0.27264803283613137,0.03196614428276671,0.7855824076464291,0.5300669093656025,0.2686537850957767,0.8282138520444416,0.1657634137256114,1.0,0.3506166628202075,0.7177156546679295
101,0.19972017515990534,0.18178128996564472,0.36014896632951976,0.40197523834110416,0.09455263357176721,1.0,,,0.3506166628202075,,,0.8454309250896723,0.046478770872162525,1.0,0.8742214291039915,,0.3506166628202075,0.35061666282020754,1.0,,0.350616662820208
102,0.18559618806014008,0.132390080086002,0.013229023251347885,0.6092628049929509,0.013714205786599633,0.7956548881493763,0.3506166628202075,,0.6787587202105185,0.3506166628202075,0.17047066078705375,0.7306171302725395,0.004502121285868833,0.8779427907778099,0.8812963859969819,0.3506166628202075,0.46826092533731556,0.20251922260224703,1.0,0.3506166628202075,0.8076922644407172
103,0.6666006585486997,0.3639096470572473,0.2288779685155141,0.3303191170462517,0.10482535680542031,0.818790335447772,0.3506166628202075,,0.21517007234929675,0.4701907518793085,0.442848157430649,0.11583174767313573,0.0010455079253028792,0.5416269840668042,0.484841045830113,0.6167580406486117,0.8095722069441217,0.5027127270306023,1.0,0.5436546340952342,0.805053693840861
104,0.23000905637063632,0.0814134024895398,0.19644575313962914,0.5897328036299336,0.017515999141137994,0.8992791132231468,,,0.38473462911023215,0.4078207692075847,0.4078207692075847,0.4485343142605348,0.2673642098700671,0.609998064305118,0.6064311559353976,1.0,0.452900057394934,0.8260052657033575,1.0,1.0,0.7462285044061545
